test_number, cfg_file, cyclomatic_complexity, npath_complexity, path_cplxty_class, path_cplxty_asym, path_cplxty
856,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaBean_<init>_0_basic.dot,2,2,Constant,2.,2.
857,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaBean_remove_0_basic.dot,1,1,Constant,1.,1.
858,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaBean_set_0_basic.dot,3,3,Constant,3.,3.
859,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_access$000_0_basic.dot,1,1,Constant,1.,1.
860,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_access$100_0_basic.dot,1,1,Constant,1.,1.
861,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_clear_0_basic.dot,1,1,Constant,1.,1.
862,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_<clinit>_0_basic.dot,1,1,Constant,1.,1.
863,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_createDynaClass_0_basic.dot,3,4,Constant,4.,4.
864,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_getBeanClass_0_basic.dot,1,1,Constant,1.,1.
865,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_getClassesCache_0_basic.dot,1,1,Constant,1.,1.
866,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_getDynaClassesMap_0_basic.dot,1,1,Constant,1.,1.
867,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_getDynaProperties_0_basic.dot,1,1,Constant,1.,1.
868,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_getDynaProperty_0_basic.dot,2,2,Constant,2.,2.
869,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_getName_0_basic.dot,1,1,Constant,1.,1.
870,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_getPropertyDescriptor_0_basic.dot,1,1,Constant,1.,1.
871,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_getPropertyUtilsBean_0_basic.dot,1,1,Constant,1.,1.
872,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_<init>_0_basic.dot,1,1,Constant,1.,1.
873,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_introspect_0_basic.dot,5,16,Polynomial,0.5*n^2.,15. + 5.5*n + 0.5*n^2.
874,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_newInstance_0_basic.dot,1,1,Constant,1.,1.
875,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$1_<init>_0_basic.dot,1,1,Constant,1.,1.
876,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$1_initialValue_0_basic.dot,1,1,Constant,1.,1.
877,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_clear_0_basic.dot,1,1,Constant,1.,1.
878,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_containsKey_0_basic.dot,1,1,Constant,1.,1.
879,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_containsValue_0_basic.dot,1,1,Constant,1.,1.
880,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_entrySet_0_basic.dot,1,1,Constant,1.,1.
881,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_equals_0_basic.dot,1,1,Constant,1.,1.
882,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_get_0_basic.dot,1,1,Constant,1.,1.
883,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_hashCode_0_basic.dot,1,1,Constant,1.,1.
884,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_<init>_0_basic.dot,1,1,Constant,1.,1.
885,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_isEmpty_0_basic.dot,1,1,Constant,1.,1.
886,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_keySet_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
887,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_put_0_basic.dot,1,1,Constant,1.,1.
888,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_putAll_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
889,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_remove_0_basic.dot,1,1,Constant,1.,1.
890,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_size_0_basic.dot,1,1,Constant,1.,1.
891,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_values_0_basic.dot,1,1,Constant,1.,1.
892,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$CacheKey_access$200_0_basic.dot,1,1,Constant,1.,1.
893,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$CacheKey_equals_0_basic.dot,5,5,Constant,5.,5.
894,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$CacheKey_hashCode_0_basic.dot,1,1,Constant,1.,1.
895,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$CacheKey_<init>_0_basic.dot,1,1,Constant,1.,1.
